202.80266343132317, 1.2618669557779726e-17
205.42679482596157, 1.2307532140468751e-17
207.0866508241306, 1.1655860170007285e-17
208.50750332491094, 1.1012327320574905e-17
209.4498113417894, 1.0360799320414657e-17
211.49561439190109, 9.13592559233779e-18
212.4719693587698, 8.581754469005917e-18
213.70582939311495, 8.134874493220753e-18
214.4141056870069, 7.71601449736042e-18
215.73175387719124, 7.041004598284427e-18
216.78105351229337, 6.591991165454577e-18
218.68521449201722, 6.171598885679989e-18
220.22902136260456, 5.679919311337806e-18
222.97715846573107, 5.56811437491379e-18
225.13637172112539, 5.864357264728339e-18
227.7574161081198, 6.956909488622048e-18
227.06386744281954, 6.4977786000048845e-18
229.0004407586174, 7.541150569001153e-18
230.44739134244594, 8.076225791512934e-18
231.4148419061511, 8.560153165010564e-18
232.62299801613943, 9.112807161301552e-18
234.02363495373487, 9.716666594727183e-18
234.9607771029161, 1.0272072023441533e-17
236.05534384458022, 1.0735745974897247e-17
237.62836975441226, 1.140930897244596e-17
238.95241022597088, 1.1948839732994127e-17
240.8301981571453, 1.2497763298813448e-17
243.70838772141127, 1.2858366512119299e-17
246.47147782886026, 1.2650299375909632e-17
247.76257362971256, 1.2319265720018347e-17
249.7836820406013, 1.1779449075586325e-17
251.3747394308264, 1.1261295162478169e-17
252.12823946244882, 1.0724429909221195e-17
253.45663103644438, 1.0225978674621714e-17
253.44540135294903, 9.718838146770617e-18
254.99260858876193, 9.38072149484564e-18
255.33937865562535, 8.838543737473575e-18
255.80251511795652, 8.150701628335093e-18
256.98400579526515, 7.499125638074435e-18
258.54919204229464, 6.892783196853732e-18
259.11053672583535, 6.319411394315889e-18
260.0559800959404, 5.8094781854075206e-18
261.1597886644963, 5.250291936616078e-18
262.425008203209, 4.779401873729106e-18
263.84783149744607, 4.224871464512193e-18
265.9854705365906, 3.546807338331702e-18
267.88728622233344, 3.0204999071643467e-18
270.0291355929537, 2.5325773578078027e-18
272.65065916998776, 2.103669034757178e-18
275.51448085367394, 1.8154084983103894e-18
278.3816867281445, 1.6799804349608572e-18
281.2479967874074, 1.5040967169679341e-18
284.1553223858184, 1.637402932306598e-18
287.96016595169215, 2.1826327458024388e-18
290.2809295262755, 2.5734649233548626e-18
293.14047689168547, 3.1209071947416125e-18
295.72610742843705, 3.6428787203371676e-18
298.0500561237585, 4.177553225510547e-18
300.2139873392463, 4.686862563113624e-18
302.3780081362547, 5.200217466181035e-18
304.781589826781, 5.730605655553031e-18
307.6309789321225, 5.990749325394498e-18
309.2626018209986, 6.4644294793968185e-18
311.03209813545163, 7.163623246869152e-18
312.71831349610443, 7.70235891428951e-18
313.6841097877262, 8.111578178879012e-18
314.93742692838055, 8.543395021948318e-18
316.19407650160707, 9.125706900291046e-18
317.7815804915087, 9.527249668419393e-18
320.65236962680956, 9.55364422364343e-18
322.34069463227627, 1.0187652957748973e-17
324.875613638897, 1.0476923708661758e-17
327.8493490046984, 1.0523140232072624e-17
330.7167041817035, 1.039445477783033e-17
333.5798788877398, 1.0076976268585536e-17
335.96341920137155, 9.702281562130081e-18
338.1060150846648, 9.248072058309696e-18
340.24855124694426, 8.791165510846422e-18
342.1512627478947, 8.305313734322455e-18
343.8167574051205, 7.908287634477453e-18
345.48123182835985, 7.465187039066365e-18
347.3837193755084, 6.969221348881549e-18
353.33117091107107, 5.51768637740575e-18
355.7120685698404, 5.023647489752292e-18
358.0924287394852, 4.505335209312797e-18
360.2366520204056, 4.124620144761239e-18
362.5140958200568, 3.5878344179563685e-18
363.80767004298343, 3.3687280732451417e-18
366.4328565088664, 3.1052384269586153e-18
369.29453818955665, 2.720333826641497e-18
372.1569663829199, 2.369142271860541e-18
375.0193945762832, 2.017950717079591e-18
377.8839130051309, 1.7611556897998803e-18
380.7491779466516, 1.5380737080563316e-18
383.6150400983107, 1.3419621627417223e-18
386.48149946010824, 1.172821053856028e-18
389.3482574269749, 1.0171651631848034e-18
392.21486609130704, 8.547666634063501e-19
395.08266917591595, 7.46309036485745e-19
397.95047226052486, 6.378514095651461e-19
400.8194697654106, 5.833346555024017e-19
403.6883179677617, 5.220752923324223e-19
406.498676902183, 5.198257563758299e-19
409.4256162323717, 3.815762750398495e-19
412.1257625241264, 4.1712368503301756e-19
415.1661742689871, 3.882908899218434e-19
418.03435060993246, 2.9668978576931938e-19
420.9031988122836, 2.3543042259935233e-19
423.7266590441161, 2.847594468080559e-19
426.88373578951376, 2.7805762928617343e-19
431.90659654230393, 2.7817360536215957e-19
434.776091722305, 2.461322149901857e-19
437.6455371347945, 2.118432882491397e-19
440.5156792924455, 2.0901987067517749e-19
443.38407958719284, 1.2753268018349963e-19
446.25417197733225, 1.224617262404653e-19
449.1227215746142, 4.7717144856016157e-20
451.99286373226516, 4.489372728204162e-20
454.86330449498536, 5.555552792255534e-20
457.73299874503255, 3.2504283026888485e-20
460.60269299507974, 9.453038131221629e-21
463.4730839902884, 1.7867302402644728e-20
466.3432759154509, 1.7291421197760814e-20
469.2134678406134, 1.6715539992870736e-20
472.0835104632414, 9.39704968075194e-21
474.95385169093845, 1.5563777583096745e-20
477.824043616101, 1.4987896378206667e-20
350.59756000035543, 6.093379301765573e-18
349.60858709270406, 6.430656383007088e-18
