Bedick Kolcyznski Woodside, Combustion and Flame 2017,
Energy,Energy,Temperature,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,Cross Section,
Energy,Energy,Temperature,Ar,CO,CO2,H,H2,H2O,K,KOH,N,N2,N2O,NO,O,O2,OH,Ar,CO,CO2,H,H2,H2O,K,KOH,N,N2,N2O,NO,O,O2,OH,
[ev],[J],[K],[10^20 m^2],[10^20 m^2],[10^20 m^2],[10^20 m^2],[10^20 m^2],[10^20 m^2],[10^20 m^2],[10^20 m^2],[10^20 m^2],[10^20 m^2],[10^20 m^2],[10^20 m^2],[10^20 m^2],[10^20 m^2],[10^20 m^2],[m^2],[m^2],[m^2],[m^2],[m^2],[m^2],[m^2],[m^2],[m^2],[m^2],[m^2],[m^2],[m^2],[m^2],[m^2],
0.0, 0.0, 0.0, 0.3328080684224186, 8.392068958446396, 43.83715242800431, 50.46367880646894, 11.192592673207677, 60.44605378253445, 539.7087643142548, 1271.722697043474, 1.5545127858007353, 6.841136031054896, 10.570955206731366, 3.60252673010585, 3.1357294008511385, 3.539544051562478, 48.667683214945775, 3.3280806842241862e-21, 8.392068958446396e-20, 4.383715242800431e-19, 5.046367880646894e-19, 1.1192592673207677e-19, 6.044605378253445e-19, 5.3970876431425486e-18, 1.2717226970434741e-17, 1.5545127858007353e-20, 6.841136031054896e-20, 1.0570955206731366e-19, 3.60252673010585e-20, 3.135729400851138e-20, 3.539544051562478e-20, 4.866768321494577e-19,
0.16457892453986303, 2.6368449599067195e-20, 1500.0, 0.3328080684224186, 8.392068958446396, 43.83715242800431, 50.46367880646894, 11.192592673207677, 60.44605378253445, 539.7087643142548, 1271.722697043474, 1.5545127858007353, 6.841136031054896, 10.570955206731366, 3.60252673010585, 3.1357294008511385, 3.539544051562478, 48.667683214945775, 3.3280806842241862e-21, 8.392068958446396e-20, 4.383715242800431e-19, 5.046367880646894e-19, 1.1192592673207677e-19, 6.044605378253445e-19, 5.3970876431425486e-18, 1.2717226970434741e-17, 1.5545127858007353e-20, 6.841136031054896e-20, 1.0570955206731366e-19, 3.60252673010585e-20, 3.135729400851138e-20, 3.539544051562478e-20, 4.866768321494577e-19,
0.17555085284252056, 2.812634623900501e-20, 1600.0, 0.28888138334987407, 8.583332600545514, 41.94216909354376, 49.93711792235706, 11.300936205312507, 57.54858266219197, 518.676939296724, 1212.5337572644028, 1.5910089875370057, 6.98102750479139, 9.947902654734744, 3.6517052448810907, 3.1601496144307206, 3.604270763029104, 46.33480624804562, 2.888813833498741e-21, 8.583332600545515e-20, 4.194216909354376e-19, 4.993711792235706e-19, 1.1300936205312507e-19, 5.754858266219197e-19, 5.1867693929672394e-18, 1.2125337572644027e-17, 1.5910089875370058e-20, 6.98102750479139e-20, 9.947902654734744e-20, 3.6517052448810907e-20, 3.160149614430721e-20, 3.604270763029104e-20, 4.633480624804562e-19,
0.1865227811451781, 2.988424287894282e-20, 1700.0, 0.2498474340442523, 8.774596242644638, 40.11015467696844, 49.41055703824518, 11.407964119764083, 54.784221403482654, 498.50339368326297, 1155.8936032756587, 1.6268172473164848, 7.118096417417384, 9.35389938040207, 3.725253877139258, 3.184065911604612, 3.6689974744957308, 44.10910167989386, 2.498474340442523e-21, 8.774596242644637e-20, 4.0110154676968444e-19, 4.941055703824518e-19, 1.1407964119764082e-19, 5.478422140348265e-19, 4.98503393683263e-18, 1.1558936032756588e-17, 1.6268172473164847e-20, 7.118096417417384e-20, 9.353899380402069e-20, 3.725253877139258e-20, 3.184065911604612e-20, 3.668997474495731e-20, 4.410910167989386e-19,
0.19749470944783565, 3.164213951888064e-20, 1800.0, 0.21550554706939082, 8.965859884743756, 38.34110917827839, 48.88399615413331, 11.513676416562408, 52.152970006406505, 479.188127473872, 1101.8022350772428, 1.6619375651391728, 7.252342768932876, 8.78894538373334, 3.8231726268803525, 3.2074782923728136, 3.7337241859623576, 41.9905695104905, 2.155055470693908e-21, 8.965859884743756e-20, 3.834110917827839e-19, 4.88839961541333e-19, 1.1513676416562408e-19, 5.215297000640651e-19, 4.79188127473872e-18, 1.1018022350772429e-17, 1.6619375651391727e-20, 7.252342768932876e-20, 8.788945383733341e-20, 3.8231726268803527e-20, 3.2074782923728134e-20, 3.7337241859623577e-20, 4.19905695104905e-19,
0.20846663775049315, 3.3400036158818444e-20, 1900.0, 0.1856550489891264, 9.157123526842879, 36.63503259747357, 48.35743527002142, 11.618073095707485, 49.65482847096354, 460.731140668551, 1050.2596526691545, 1.6963699410050692, 7.383766559337868, 8.25304066472856, 3.945461494104375, 3.230386756735323, 3.798450897428984, 39.97920973983553, 1.856550489891264e-21, 9.157123526842878e-20, 3.6635032597473565e-19, 4.835743527002142e-19, 1.1618073095707485e-19, 4.965482847096354e-19, 4.60731140668551e-18, 1.0502596526691546e-17, 1.696369941005069e-20, 7.383766559337868e-20, 8.25304066472856e-20, 3.945461494104375e-20, 3.230386756735323e-20, 3.798450897428984e-20, 3.997920973983553e-19,
0.21943856605315074, 3.515793279875627e-20, 2000.0, 0.16009526636729743, 9.348387168941997, 34.991924934554, 47.83087438590954, 11.721154157199308, 47.289796797153734, 443.13243326730003, 1001.2658560513935, 1.7301143749141743, 7.51236778863236, 7.7461852233877275, 4.092120478811324, 3.2527913046921433, 3.86317760889561, 38.075022367928945, 1.6009526636729742e-21, 9.348387168941998e-20, 3.4991924934554e-19, 4.783087438590954e-19, 1.1721154157199308e-19, 4.728979679715374e-19, 4.431324332673e-18, 1.0012658560513935e-17, 1.7301143749141743e-20, 7.51236778863236e-20, 7.746185223387728e-20, 4.092120478811324e-20, 3.252791304692143e-20, 3.86317760889561e-20, 3.8075022367928944e-19,
0.2304104943558082, 3.691582943869407e-20, 2100.0, 0.138625525767741, 9.539650811041119, 33.411786189519674, 47.30431350179766, 11.822919601037883, 45.057874984977104, 426.3920052701189, 954.8208452239605, 1.7631708668664885, 7.63814645681635, 7.268379059710844, 4.2631495810011995, 3.2746919362432725, 3.9279043203622366, 36.27800739477075, 1.3862552576774101e-21, 9.539650811041118e-20, 3.3411786189519675e-19, 4.730431350179766e-19, 1.1822919601037883e-19, 4.50578749849771e-19, 4.263920052701189e-18, 9.548208452239605e-18, 1.7631708668664885e-20, 7.63814645681635e-20, 7.268379059710844e-20, 4.263149581001199e-20, 3.2746919362432723e-20, 3.9279043203622367e-20, 3.6278007394770753e-19,
